User_ID,Profile_ID,Profile_Type,Age_Group,Gender,Country,Region,City,Language,Interface_Language,Subscription_Plan,Monthly_Fee_USD,Signup_Date,Last_Payment_Date,Payment_Method,Account_Age_Days,Is_Free_Trial,Trial_Converted,Profiles_Count,Simultaneous_Streams_Allowed,Content_ID,Title,Content_Type,Genre,Original_Language,Content_Origin,Release_Year,Age_Rating,Season_Count,Episode_Count,Watch_Date,Day_of_Week,Watch_Start_Hour,Watch_Duration_Min,Content_Duration_Min,Completion_Rate_Pct,Watch_Status,Rewatched,Subtitles_Used,Audio_Language,Rating_Given,Thumbs_Up_Count,Thumbs_Down_Count,Added_To_Watchlist,Shared_Content,Downloaded_Offline,Notification_Pref,Autoplay_Enabled,Skip_Intro_Used,Skip_Recap_Used,Device_Type,Platform,Stream_Quality,Audio_Quality,Buffering_Events,Avg_Bitrate_Mbps,Data_Used_GB,Connection_Type,HDR_Enabled,Dolby_Enabled,Director,Lead_Actor,Content_Mood,IMDB_Rating,Rotten_Tomatoes_Score,Netflix_Score,Global_Rank,Country_Rank,Views_First_Week_M,Total_Views_M,Segment,Churn_Risk,Satisfaction,NPS_Score,Days_Since_Last_Watch,Avg_Weekly_Watch_Hours,Monthly_Sessions,Content_Explored_Count,Search_Count,Recommendation_Clicked,Revenue_USD,Discount_Applied,Discount_Amount_USD,Ad_Revenue_USD,Affiliate_Revenue_USD,LTV_USD,Cost_To_Serve_USD,Gross_Margin_USD,Refund_Issued,Refund_Amount_USD,Referral_Source,Campaign_ID,Promo_Code_Used,Promo_Code,Cancel_Reason,Reactivated,Reactivation_Date,Support_Tickets,Avg_Resolution_Hours,Fiscal_Quarter
USR463191,PRF962588,Adult,25-34,Prefer Not to Say,South Korea,Latin America,Buenos Aires,Spanish,French,Premium,7.82,2017-01-12,2024-12-13,PayPal,2892,No,Yes,3,4,CNT623212,Stranger Things,Reality Show,Action,English,Netflix Original,2021,A,1,1,2024-11-03,Sunday,4,39,90,43.3,In Progress,Yes,Never,Portuguese,2.8,130,51,Yes,Yes,No,None,No,Yes,Yes,Desktop,Windows,1080p,Surround 5.1,3,2.06,0.17,5G,No,No,Shonda Rhimes,Jenna Ortega,Intense,8.6,80,80,25,15,34.5,259.7,Churned,High,Very Dissatisfied,10,13,39.8,2,193,18,No,1.12,No,0,1.18,0.63,211.14,1.85,-0.73,No,0,Word of Mouth,CMP493514,No,None,Found Alternative,Yes,2023-12-18,4,6.8,FY2024-Q4
USR708339,PRF784829,Adult,35-44,Prefer Not to Say,India,Middle East,Dubai,Portuguese,French,Standard,6.01,2017-01-01,2024-03-22,Debit Card,2637,No,Yes,5,2,CNT767331,Delhi Crime,Anime,Action,Portuguese,Netflix Original,2024,A,3,24,2024-01-07,Sunday,20,47,47,100.0,Completed,Yes,Always,Tamil,4.5,317,64,Yes,No,Yes,Recommendations Only,Yes,Yes,No,Desktop,iOS,1080p,Stereo,6,12.62,1.24,Fiber,No,Yes,David Fincher,Louis Hofmann,Suspenseful,9.3,88,100,82,33,80.8,390.5,Re-Activated,Medium,Satisfied,20,29,28.7,13,83,8,No,1.09,No,0,0.31,0.87,186.31,1.22,-0.13,No,0,Social Media,CMP132390,Yes,NF2610,Technical Issues,No,Not Applicable,1,27.9,FY2024-Q1
USR208656,PRF253075,Adult,35-44,Non-Binary,Mexico,Latin America,Mexico City,Tamil,Japanese,Premium,7.82,2020-08-10,2024-11-24,Credit Card,1567,Yes,No,2,4,CNT857065,Dark,Talk Show,Comedy,English,Netflix Original,2015,U/A 13+,1,1,2024-11-29,Friday,21,115,124,92.7,In Progress,No,Never,Japanese,3.1,72,31,No,Yes,No,All,No,Yes,No,Desktop,Fire TV,720p,Surround 5.1,9,16.35,3.92,5G,No,No,Bela Bajaria,Pankaj Tripathi,Funny,7.1,64,64,107,17,132.6,804.5,Re-Activated,High,Very Dissatisfied,-30,19,1.9,9,38,33,No,1.54,Yes,2.47,1.66,0.06,445.74,1.5,0.04,Yes,3.48,Social Media,CMP331757,No,None,Too Expensive,No,Not Applicable,2,27.3,FY2024-Q4
USR277336,PRF650750,Shared,55+,Prefer Not to Say,Spain,South Asia,Bangalore,Spanish,French,Premium,7.82,2022-12-30,2024-08-13,Net Banking,592,No,Yes,2,4,CNT114923,Don't Look Up,Mini-Series,Thriller,Tamil,Co-Production,2019,U,7,63,2023-09-21,Thursday,20,8,78,10.3,Dropped,No,Always,French,4.4,105,28,Yes,No,Yes,None,Yes,No,No,Tablet,Android,Dolby Vision,Stereo,8,10.44,0.17,Fiber,Yes,No,Shonda Rhimes,Jason Bateman,Dark,7.6,49,97,4,17,55.3,322.0,Binge Watcher,Low,Neutral,41,30,21.6,48,138,5,Yes,1.69,Yes,4.88,1.29,0.59,297.16,1.29,0.4,No,0,App Store,CMP694230,No,None,Not Applicable,No,Not Applicable,4,12.3,FY2023-Q3
USR854955,PRF564143,Shared,18-24,Female,UK,Asia Pacific,Seoul,Tamil,Japanese,Basic,2.4,2015-06-14,2024-11-07,PayPal,3434,No,Yes,5,1,CNT744259,Lupin,Series,Action,Hindi,Licensed,2017,U,5,40,2023-03-04,Saturday,6,36,78,46.2,In Progress,No,Sometimes,Tamil,3.3,138,63,Yes,No,No,None,No,No,No,Gaming Console,Tizen,1080p,Surround 5.1,3,12.22,0.92,Fiber,No,No,Ryan Murphy,Pankaj Tripathi,Intense,7.6,69,66,138,4,48.5,334.1,Power User,Low,Neutral,30,15,20.1,12,17,48,No,0.43,No,0,0.39,0.54,45.6,2.0,-1.57,No,0,TV Ad,CMP419439,No,None,Too Expensive,Yes,2024-08-18,0,44.5,FY2023-Q1
USR862010,PRF471126,Adult,18-24,Non-Binary,France,Latin America,Buenos Aires,German,Spanish,Basic,2.4,2017-05-23,2024-06-06,Net Banking,2571,No,Yes,3,1,CNT690648,The Irishman,Talk Show,Comedy,French,Licensed,2024,U/A 16+,1,1,2023-08-04,Friday,18,25,59,42.4,In Progress,Yes,Sometimes,English,1.6,495,52,No,Yes,No,Recommendations Only,Yes,Yes,Yes,Desktop,webOS,1080p,Surround 5.1,8,24.54,1.28,WiFi,No,No,Scott Stuber,Phoebe Dynevor,Light-Hearted,8.4,90,70,41,40,99.7,425.5,Casual Viewer,Very High,Neutral,-73,2,10.1,21,186,30,No,0.54,No,0,1.56,0.27,52.8,1.68,-1.14,No,0,Social Media,CMP919176,Yes,NF6017,Found Alternative,No,Not Applicable,5,19.0,FY2023-Q3
USR325247,PRF293084,Shared,25-34,Non-Binary,UK,South Asia,Karachi,German,Hindi,Mobile,1.8,2016-02-20,2024-01-29,Net Banking,2900,No,Yes,3,1,CNT479798,Narcos,Anime,Sci-Fi,French,Licensed,2016,U/A 7+,4,28,2023-03-17,Friday,10,110,125,88.0,In Progress,No,Sometimes,Tamil,1.6,382,2,Yes,Yes,No,Recommendations Only,No,No,Yes,Gaming Console,Android,Dolby Vision,Surround 5.1,9,13.89,3.18,WiFi,No,Yes,Jenji Kohan,Shefali Shah,Suspenseful,5.7,59,96,52,36,14.1,50.5,Churned,Very High,Neutral,47,10,25.6,48,20,36,Yes,0.41,No,0,1.38,0.14,99.0,0.67,-0.26,No,0,Partner Deal,CMP918506,No,None,Not Applicable,No,Not Applicable,0,25.8,FY2023-Q1
USR704877,PRF260017,Adult,45-54,Female,India,Africa,Addis Ababa,Spanish,Hindi,Mobile,1.8,2023-08-09,2024-12-16,UPI,495,No,Yes,3,1,CNT290407,Panchayat,Talk Show,Thriller,Japanese,Netflix Original,2016,U,1,1,2023-07-06,Thursday,20,91,167,54.5,In Progress,Yes,Always,Italian,2.8,178,8,No,No,Yes,None,Yes,Yes,No,Mobile,Roku,1080p,Stereo,6,0.96,0.18,4G,No,Yes,David Fincher,Jitendra Kumar,Funny,8.5,87,87,6,26,86.6,134.6,New User,Very High,Very Satisfied,13,27,29.9,48,54,24,Yes,0.23,No,0,0.3,0.86,77.4,2.19,-1.96,No,0,App Store,CMP559849,Yes,NF6810,Not Applicable,No,Not Applicable,3,9.9,FY2023-Q3
USR116619,PRF388060,Teen,13-17,Non-Binary,Mexico,Africa,Accra,English,Hindi,Mobile,1.8,2016-12-18,2024-09-16,Debit Card,2829,Yes,Yes,2,1,CNT285973,Squid Game,Talk Show,Crime,Japanese,Co-Production,2020,U,1,1,2024-03-01,Friday,6,16,73,21.9,In Progress,Yes,Never,Spanish,4.2,71,88,No,Yes,Yes,None,Yes,No,No,Gaming Console,Roku,720p,Surround 5.1,6,10.31,0.34,4G,Yes,Yes,David Fincher,Phoebe Dynevor,Dark,6.6,56,92,29,30,3.4,16.1,Casual Viewer,Low,Dissatisfied,-48,9,16.4,24,68,39,No,0.48,No,0,0.72,0.31,18.0,1.59,-1.11,No,0,Social Media,CMP921316,Yes,NF7384,Technical Issues,Yes,2024-12-19,0,16.3,FY2024-Q1
USR199393,PRF852110,Kids,35-44,Prefer Not to Say,South Korea,Latin America,São Paulo,French,Portuguese,Premium,7.82,2023-07-21,2024-11-02,Credit Card,470,Yes,Yes,1,4,CNT361912,Stranger Things,Anime,Action,Hindi,Netflix Original,2021,U/A 13+,1,6,2024-05-02,Thursday,14,114,126,90.5,In Progress,Yes,Never,French,4.6,168,90,No,No,Yes,Recommendations Only,No,No,Yes,Gaming Console,Android,4K HDR,Dolby Atmos,4,3.64,0.86,WiFi,Yes,Yes,Shonda Rhimes,Jenna Ortega,Feel Good,7.0,94,98,164,1,47.4,260.3,Casual Viewer,Medium,Dissatisfied,-18,0,23.1,31,89,12,No,1.75,No,0,1.91,0.67,93.84,1.69,0.06,Yes,1.86,App Store,CMP325272,Yes,NF2346,Not Applicable,Yes,2023-05-27,3,30.0,FY2024-Q2
USR869038,PRF880765,Shared,55+,Non-Binary,India,Middle East,Istanbul,Italian,Portuguese,Standard,6.01,2017-02-02,2024-05-10,Debit Card,2654,No,Yes,4,2,CNT690225,The Irishman,Talk Show,Comedy,Japanese,Co-Production,2023,A,1,1,2023-09-27,Wednesday,2,59,113,52.2,In Progress,Yes,Never,Japanese,3.6,276,29,Yes,No,Yes,All,Yes,Yes,Yes,Gaming Console,Roku,720p,Surround 5.1,4,3.59,0.44,WiFi,No,No,Scott Stuber,Jitendra Kumar,Romantic,9.3,48,66,59,30,124.7,314.5,Power User,Very High,Neutral,-66,23,37.6,1,20,16,No,0.94,No,0,0.87,0.98,66.11,2.92,-1.98,Yes,2.99,Word of Mouth,CMP869089,Yes,NF1273,Content Not Interesting,Yes,2023-05-26,4,28.7,FY2023-Q3
USR739668,PRF576438,Adult,18-24,Female,Brazil,North America,New York,Hindi,Japanese,Basic,2.4,2019-05-22,2024-03-22,PayPal,1766,No,Yes,4,1,CNT457959,Mindhunter,Documentary,Action,Japanese,Licensed,2016,U,1,1,2023-08-20,Sunday,8,30,55,54.5,In Progress,No,Sometimes,Hindi,1.5,320,59,No,Yes,No,Recommendations Only,Yes,Yes,Yes,Desktop,Windows,720p,Dolby Atmos,5,0.76,0.05,3G,No,No,Shonda Rhimes,Henry Cavill,Dark,8.3,100,69,53,29,22.2,85.3,Binge Watcher,High,Neutral,63,16,13.5,43,65,22,Yes,0.25,No,0,1.05,0.77,105.6,1.68,-1.43,No,0,Social Media,CMP206043,Yes,NF9867,Not Applicable,No,Not Applicable,5,38.8,FY2023-Q3
USR880545,PRF915404,Shared,18-24,Prefer Not to Say,Germany,Europe,Rome,English,Hindi,Mobile,1.8,2023-10-04,2024-12-28,Gift Card,451,No,Yes,5,1,CNT289517,Black Mirror,Reality Show,Crime,Italian,Netflix Original,2021,U/A 13+,1,1,2023-02-13,Monday,19,42,47,89.4,In Progress,Yes,Sometimes,Portuguese,4.4,410,3,No,No,No,None,No,No,Yes,Laptop,Fire TV,480p,Surround 5.1,9,16.98,1.49,3G,No,Yes,Alfonso Cuarón,Omar Sy,Suspenseful,7.9,46,96,25,8,145.0,511.6,Re-Activated,Very High,Neutral,99,26,7.3,32,23,21,No,0.5,No,0,1.63,0.72,14.4,1.37,-0.87,No,0,Partner Deal,CMP664380,Yes,NF7532,Not Applicable,No,Not Applicable,5,38.7,FY2023-Q1
USR470985,PRF516029,Teen,13-17,Female,Spain,Europe,Berlin,Portuguese,English,Mobile,1.8,2022-03-04,2024-07-26,PayPal,875,No,Yes,5,1,CNT954141,Breaking Bad,Mini-Series,Documentary,Korean,Licensed,2019,A,7,77,2024-05-12,Sunday,11,61,106,57.5,In Progress,Yes,Sometimes,Korean,4.6,226,5,Yes,Yes,No,All,No,Yes,Yes,Mobile,Tizen,4K HDR,Dolby Atmos,8,17.66,2.24,4G,Yes,Yes,Martin Scorsese,Lee Jung-jae,Feel Good,8.4,50,80,5,8,29.3,121.3,Churned,Very High,Dissatisfied,6,17,22.3,37,50,26,Yes,0.37,Yes,2.29,1.39,0.2,19.8,2.28,-1.91,No,0,Email Campaign,CMP643761,Yes,NF6573,Temporary Pause,No,Not Applicable,4,19.5,FY2024-Q2
USR781865,PRF160341,Shared,55+,Non-Binary,Spain,Middle East,Istanbul,German,Japanese,Standard,6.01,2019-11-02,2024-07-08,PayPal,1710,No,Yes,2,2,CNT255063,The Witcher,Anime,Comedy,Spanish,Netflix Original,2020,U/A 13+,7,84,2024-12-20,Friday,7,153,157,97.5,Completed,Yes,Never,French,1.5,291,32,Yes,No,No,None,Yes,No,Yes,Desktop,Fire TV,1080p,Dolby Atmos,9,6.08,1.94,Fiber,No,No,Alfonso Cuarón,Lily Collins,Romantic,9.4,90,92,182,31,80.8,193.2,Casual Viewer,High,Very Satisfied,56,1,28.6,23,151,7,Yes,0.94,Yes,2.59,1.15,0.05,270.45,1.59,-0.65,No,0,Partner Deal,CMP166719,Yes,NF8347,Temporary Pause,Yes,2023-06-25,4,20.2,FY2024-Q4
USR121391,PRF735604,Adult,45-54,Male,UK,Europe,Paris,Italian,English,Basic,2.4,2015-05-01,2024-11-28,PayPal,3499,No,Yes,1,1,CNT491272,The Witcher,Series,Comedy,Portuguese,Netflix Original,2024,U/A 7+,6,66,2024-02-01,Thursday,13,94,117,80.3,In Progress,Yes,Never,English,2.9,2,41,No,No,Yes,None,No,Yes,Yes,Mobile,Fire TV,720p,Dolby Atmos,4,12.74,2.49,4G,No,Yes,David Fincher,Lily Collins,Suspenseful,8.8,51,66,80,23,27.4,141.3,Churned,Medium,Dissatisfied,80,27,35.2,12,130,9,No,0.29,No,0,0.4,0.35,112.8,2.08,-1.79,No,0,Social Media,CMP752300,Yes,NF9583,Found Alternative,No,Not Applicable,0,44.9,FY2024-Q1
USR569661,PRF900611,Adult,25-34,Female,Spain,Africa,Lagos,French,Korean,Basic,2.4,2016-02-13,2024-09-11,Net Banking,3133,Yes,Yes,5,1,CNT523874,You,Anime,Sci-Fi,Italian,Licensed,2021,U/A 16+,7,63,2023-04-30,Sunday,21,21,161,13.0,Dropped,Yes,Sometimes,English,2.4,251,13,No,No,No,Recommendations Only,No,No,Yes,Gaming Console,Android,720p,Stereo,7,20.37,0.89,5G,Yes,No,Shonda Rhimes,Omar Sy,Feel Good,6.6,55,91,49,26,7.2,14.4,New User,High,Dissatisfied,-52,11,38.6,4,176,27,Yes,0.67,Yes,4.31,0.18,0.65,93.6,1.91,-1.24,No,0,Partner Deal,CMP488837,No,None,Content Not Interesting,Yes,2023-10-17,5,33.7,FY2023-Q2
USR823812,PRF110724,Shared,18-24,Prefer Not to Say,Germany,Europe,London,Portuguese,French,Mobile,1.8,2023-01-03,2024-04-14,UPI,467,No,Yes,2,1,CNT983566,Mindhunter,Movie,Drama,Portuguese,Netflix Original,2018,U/A 16+,1,1,2024-12-06,Friday,3,5,94,5.3,Dropped,No,Never,English,4.6,320,88,No,Yes,No,All,Yes,Yes,Yes,Smart TV,Web,4K HDR,Stereo,6,1.6,0.02,4G,No,Yes,Martin Scorsese,Henry Cavill,Romantic,8.0,98,81,46,25,124.2,578.8,Binge Watcher,High,Neutral,45,8,4.8,8,102,12,Yes,0.2,Yes,3.3,0.52,0.92,88.2,1.93,-1.73,No,0,Partner Deal,CMP987571,No,None,Technical Issues,Yes,2024-10-31,3,10.0,FY2024-Q4
USR984392,PRF357714,Adult,35-44,Non-Binary,Germany,Middle East,Dubai,Italian,Hindi,Mobile,1.8,2019-05-09,2024-04-04,Debit Card,1792,Yes,Yes,2,1,CNT673700,Delhi Crime,Anime,Sci-Fi,Spanish,Licensed,2022,U,5,60,2023-02-12,Sunday,21,53,148,35.8,In Progress,Yes,Never,Hindi,4.1,209,66,Yes,Yes,No,Recommendations Only,Yes,Yes,Yes,Desktop,Tizen,480p,Surround 5.1,2,9.08,1.0,WiFi,Yes,No,Marta Kauffman,Álvaro Morte,Light-Hearted,8.3,42,96,4,10,51.9,497.1,Re-Activated,Low,Very Dissatisfied,39,2,1.3,53,122,36,No,0.22,Yes,2.26,0.31,0.29,18.0,1.06,-0.84,Yes,1.27,Google Search,CMP818914,Yes,NF8217,Too Expensive,No,Not Applicable,4,18.9,FY2023-Q1
USR441847,PRF797694,Shared,45-54,Prefer Not to Say,Germany,South Asia,Delhi,Spanish,Korean,Premium,7.82,2016-09-19,2024-08-20,Gift Card,2892,No,Yes,2,4,CNT315917,The Crown,Stand-Up,Thriller,Portuguese,Netflix Original,2019,U/A 7+,1,1,2023-06-14,Wednesday,11,18,25,72.0,In Progress,Yes,Never,Korean,4.2,485,93,No,No,No,Recommendations Only,No,Yes,No,Mobile,Fire TV,480p,Dolby Atmos,2,21.08,0.79,Fiber,No,No,Marta Kauffman,Jason Bateman,Feel Good,5.6,69,86,182,35,127.9,1265.4,Casual Viewer,Medium,Neutral,41,28,6.7,25,133,27,Yes,1.23,No,0,0.84,0.42,406.64,1.63,-0.4,No,0,App Store,CMP124993,No,None,Found Alternative,No,Not Applicable,5,10.3,FY2023-Q2
USR283729,PRF403815,Adult,55+,Non-Binary,Spain,Middle East,Riyadh,Hindi,Japanese,Premium,7.82,2021-06-13,2024-04-11,Gift Card,1033,Yes,No,3,4,CNT267575,Panchayat,Documentary,Thriller,German,Netflix Original,2020,U/A 7+,1,1,2024-09-17,Tuesday,19,14,155,9.0,Dropped,No,Always,Italian,3.7,466,79,No,Yes,No,None,No,Yes,Yes,Desktop,Web,4K HDR,Stereo,5,5.47,0.16,WiFi,Yes,No,Reed Hastings,Jason Bateman,Funny,8.5,45,61,3,4,50.4,114.1,Casual Viewer,Low,Very Dissatisfied,76,26,14.8,29,150,36,Yes,0.88,Yes,1.88,0.13,0.62,203.32,1.96,-1.08,No,0,App Store,CMP120821,No,None,Not Applicable,No,Not Applicable,3,45.5,FY2024-Q3
USR142420,PRF386089,Teen,13-17,Prefer Not to Say,Japan,Middle East,Cairo,Hindi,Spanish,Standard,6.01,2015-10-10,2024-03-31,Gift Card,3095,Yes,No,4,2,CNT132897,You,Mini-Series,Comedy,Korean,Netflix Original,2020,A,3,33,2023-03-27,Monday,11,131,174,75.3,In Progress,Yes,Never,Tamil,1.1,9,38,No,Yes,No,Recommendations Only,No,Yes,No,Desktop,Roku,1080p,Surround 5.1,8,22.65,6.18,Broadband,No,No,Bela Bajaria,Jenna Ortega,Suspenseful,9.0,66,70,94,17,29.6,114.9,Re-Activated,High,Very Dissatisfied,-51,15,11.6,6,116,42,Yes,0.51,No,0,1.81,0.05,126.21,2.25,-1.74,No,0,Email Campaign,CMP798585,No,None,Found Alternative,No,Not Applicable,2,41.4,FY2023-Q1
USR655046,PRF301996,Teen,13-17,Prefer Not to Say,South Korea,North America,New York,Korean,Korean,Basic,2.4,2015-11-01,2024-03-31,Net Banking,3073,No,Yes,1,1,CNT734868,The Crown,Documentary,Comedy,Hindi,Co-Production,2015,U/A 7+,1,1,2023-01-14,Saturday,23,84,107,78.5,In Progress,No,Sometimes,Tamil,1.3,442,7,No,Yes,Yes,All,Yes,Yes,No,Mobile,Tizen,480p,Dolby Atmos,1,1.88,0.33,WiFi,Yes,Yes,Bela Bajaria,Pankaj Tripathi,Light-Hearted,7.6,95,89,162,22,118.1,283.4,Casual Viewer,Very High,Very Dissatisfied,-25,19,16.8,41,74,13,No,0.27,Yes,1.34,1.44,0.09,79.2,2.48,-2.21,Yes,1.29,Google Search,CMP964517,No,None,Not Applicable,Yes,2024-02-01,2,35.4,FY2023-Q1
USR587529,PRF584064,Adult,25-34,Non-Binary,Spain,Middle East,Dubai,Portuguese,French,Mobile,1.8,2015-09-15,2024-09-09,Net Banking,3282,No,Yes,1,1,CNT574141,Black Mirror,Reality Show,Comedy,German,Netflix Original,2015,U/A 7+,1,1,2024-11-21,Thursday,2,80,101,79.2,In Progress,No,Sometimes,English,4.1,447,17,No,No,Yes,Recommendations Only,No,Yes,No,Desktop,Web,720p,Dolby Atmos,5,11.54,1.92,4G,Yes,Yes,Shonda Rhimes,Jason Bateman,Funny,9.1,84,98,174,5,85.8,659.0,Casual Viewer,High,Neutral,-50,0,20.1,11,78,35,No,0.44,No,0,0.74,0.3,66.6,1.28,-0.84,Yes,1.18,Word of Mouth,CMP299172,No,None,Technical Issues,Yes,2023-02-13,3,29.3,FY2024-Q4
USR537256,PRF358064,Adult,18-24,Female,Brazil,Latin America,Bogotá,Japanese,Korean,Standard,6.01,2016-03-10,2024-02-04,Debit Card,2887,No,Yes,4,2,CNT427718,Black Mirror,Stand-Up,Thriller,Korean,Co-Production,2023,U/A 16+,1,1,2024-05-21,Tuesday,6,67,126,53.2,In Progress,No,Never,Japanese,1.1,295,42,Yes,Yes,No,None,Yes,Yes,Yes,Tablet,Fire TV,480p,Surround 5.1,1,15.18,2.12,Broadband,Yes,No,David Fincher,Lily Collins,Suspenseful,6.4,50,81,162,20,102.9,529.6,New User,Very High,Dissatisfied,54,28,35.7,47,69,4,No,1.18,No,0,1.45,0.81,84.14,1.42,-0.24,No,0,App Store,CMP915197,No,None,Found Alternative,Yes,2023-01-19,1,38.1,FY2024-Q2
USR486538,PRF587524,Teen,13-17,Female,Japan,Asia Pacific,Seoul,German,Korean,Premium,7.82,2017-10-07,2024-04-24,Net Banking,2391,Yes,No,3,4,CNT682236,Roma,Talk Show,Animation,Spanish,Netflix Original,2019,A,1,1,2023-11-24,Friday,15,82,100,82.0,In Progress,No,Sometimes,Hindi,4.5,479,35,No,No,Yes,None,No,No,Yes,Gaming Console,Web,1080p,Stereo,3,13.33,2.28,WiFi,Yes,No,Jenji Kohan,Louis Hofmann,Suspenseful,5.9,91,72,153,39,18.9,146.2,Casual Viewer,High,Dissatisfied,40,0,25.3,42,83,25,Yes,1.49,Yes,4.06,0.85,0.82,46.92,1.25,0.24,Yes,1.98,Google Search,CMP742863,No,None,Too Expensive,Yes,2023-01-30,0,31.1,FY2023-Q4
USR774132,PRF983837,Teen,13-17,Female,Mexico,Asia Pacific,Melbourne,German,English,Mobile,1.8,2023-02-08,2024-12-31,Credit Card,692,Yes,No,1,1,CNT329639,You,Series,Thriller,Spanish,Netflix Original,2016,U/A 7+,5,35,2024-12-31,Tuesday,7,28,43,65.1,In Progress,Yes,Never,Japanese,4.9,165,49,No,Yes,No,Recommendations Only,Yes,No,Yes,Smart TV,Tizen,Dolby Vision,Stereo,8,10.7,0.62,4G,Yes,No,Shonda Rhimes,Phoebe Dynevor,Dark,6.5,66,81,193,5,74.4,456.3,Churned,High,Very Dissatisfied,-58,12,8.9,35,2,40,No,0.46,Yes,2.97,0.18,0.21,28.8,0.79,-0.33,No,0,Google Search,CMP683283,Yes,NF1396,Too Expensive,Yes,2023-09-03,2,24.8,FY2024-Q4
USR326936,PRF969885,Shared,25-34,Female,Mexico,Europe,Paris,Japanese,Hindi,Standard,6.01,2019-05-28,2024-03-02,Net Banking,1740,No,Yes,4,2,CNT854914,Stranger Things,Talk Show,Crime,Italian,Licensed,2021,U/A 13+,1,1,2023-07-29,Saturday,5,7,48,14.6,Dropped,No,Sometimes,Tamil,2.5,385,21,No,No,No,None,Yes,Yes,Yes,Smart TV,Android,Dolby Vision,Stereo,10,5.75,0.08,WiFi,No,Yes,Martin Scorsese,Louis Hofmann,Romantic,5.5,99,73,52,49,86.0,675.3,Re-Activated,Medium,Very Satisfied,-87,11,9.0,13,109,47,No,1.27,No,0,0.72,0.05,276.46,1.07,0.2,No,0,Social Media,CMP393578,Yes,NF6077,Too Expensive,Yes,2024-06-07,3,31.5,FY2023-Q3
USR940896,PRF380268,Shared,25-34,Male,India,Asia Pacific,Tokyo,French,Japanese,Basic,2.4,2016-05-07,2024-11-21,Debit Card,3120,Yes,No,2,1,CNT346225,Stranger Things,Series,Comedy,Korean,Co-Production,2022,U/A 16+,7,70,2024-12-12,Thursday,17,39,89,43.8,In Progress,Yes,Never,English,1.1,447,72,No,No,Yes,None,Yes,No,No,Smart TV,Windows,4K HDR,Surround 5.1,0,12.69,1.03,Broadband,Yes,No,Bela Bajaria,Nawazuddin Siddiqui,Intense,7.5,44,69,56,5,60.2,283.4,Binge Watcher,High,Dissatisfied,-56,18,16.4,30,89,49,No,0.63,No,0,0.35,0.01,19.2,2.14,-1.51,No,0,Word of Mouth,CMP953779,No,None,Content Not Interesting,No,Not Applicable,5,36.2,FY2024-Q4
USR441298,PRF867405,Adult,25-34,Non-Binary,Brazil,Latin America,Lima,Italian,French,Standard,6.01,2016-07-17,2024-06-19,Gift Card,2894,No,Yes,4,2,CNT788801,Panchayat,Mini-Series,Drama,Japanese,Licensed,2023,U/A 7+,7,77,2023-05-29,Monday,19,74,107,69.2,In Progress,No,Never,Portuguese,3.5,352,96,Yes,Yes,No,All,Yes,Yes,Yes,Tablet,Web,480p,Dolby Atmos,6,22.08,3.4,5G,Yes,No,Martin Scorsese,Shefali Shah,Light-Hearted,8.4,94,96,36,14,123.9,603.3,Churned,Low,Satisfied,-94,0,1.7,8,54,11,Yes,1.79,Yes,2.84,1.15,0.25,246.41,2.16,-0.37,Yes,4.71,Social Media,CMP365744,No,None,Too Expensive,No,Not Applicable,3,45.7,FY2023-Q2
USR597939,PRF364405,Teen,13-17,Male,Brazil,Latin America,Buenos Aires,Hindi,Hindi,Standard,6.01,2018-11-06,2024-07-17,PayPal,2080,No,Yes,2,2,CNT970978,Emily in Paris,Reality Show,Crime,Tamil,Co-Production,2022,U,1,1,2024-10-12,Saturday,19,15,171,8.8,Dropped,No,Sometimes,Japanese,3.7,123,77,No,Yes,No,Recommendations Only,No,Yes,No,Smart TV,Android,720p,Dolby Atmos,6,18.95,0.59,Fiber,Yes,No,Ryan Murphy,Omar Sy,Intense,9.4,71,80,90,2,39.1,216.1,Power User,High,Very Dissatisfied,-1,25,37.0,42,186,3,No,1.5,No,0,1.38,0.62,168.28,2.87,-1.37,No,0,Partner Deal,CMP223384,Yes,NF8986,Too Expensive,Yes,2024-01-25,5,25.0,FY2024-Q4
USR392450,PRF557484,Kids,18-24,Prefer Not to Say,Spain,Europe,Madrid,Hindi,English,Standard,6.01,2019-10-14,2024-02-26,Credit Card,1596,Yes,Yes,2,2,CNT375540,Breaking Bad,Talk Show,Action,English,Co-Production,2021,U/A 13+,1,1,2024-10-31,Thursday,5,10,116,8.6,Dropped,No,Sometimes,Italian,2.2,470,31,Yes,Yes,Yes,All,Yes,Yes,Yes,Tablet,Windows,Dolby Vision,Surround 5.1,1,2.99,0.06,3G,Yes,Yes,Marta Kauffman,Jason Bateman,Dark,6.0,95,97,127,15,107.4,899.1,Churned,Low,Satisfied,-49,4,12.4,48,180,25,Yes,0.66,Yes,2.47,0.73,0.7,42.07,2.27,-1.61,No,0,Google Search,CMP162908,No,None,Too Expensive,Yes,2024-03-04,4,37.9,FY2024-Q4
